Account_number,Ledger,Company_name,Date,Metric,Cost
24309,  Def Rev - Warranties (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),TT Faster LLC,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),Passio Tech LLC,06/30/2025,Actual,-57825.84
24309,  Def Rev - Warranties (Paid),Tripshot,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),busHive,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),Bytecurve,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),Bytecurve (All),06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),Elimination Entity,06/30/2025,Actual,0.0
24309,  Def Rev - Warranties (Paid),All Locations,06/30/2025,Actual,-57825.84
24311,  Def Rev - Upfront Payments (Paid),TT Intermediate Corp,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Transit Technologies LLC,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),"Foxster Opco, LLC",06/30/2025,Actual,-1756834.45
24311,  Def Rev - Upfront Payments (Paid),Ecolane Finland,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Ecolane USA,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),The Vestige Group LLC,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),The Vestige Group LLC (All),06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),TT Faster LLC,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Passio Tech LLC,06/30/2025,Actual,-1398118.88
24311,  Def Rev - Upfront Payments (Paid),Tripshot,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),busHive,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Bytecurve,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Bytecurve (All),06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),Elimination Entity,06/30/2025,Actual,0.0
24311,  Def Rev - Upfront Payments (Paid),All Locations,06/30/2025,Actual,-3154953.33
24312,  Def Rev - Professional Services (Paid),TT Intermediate Corp,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),Transit Technologies LLC,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),"Foxster Opco, LLC",06/30/2025,Actual,-438830.0
24312,  Def Rev - Professional Services (Paid),Ecolane Finland,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),Ecolane USA,06/30/2025,Actual,-127281.67
24312,  Def Rev - Professional Services (Paid),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),The Vestige Group LLC,06/30/2025,Actual,-10258.52
24312,  Def Rev - Professional Services (Paid),The Vestige Group LLC (All),06/30/2025,Actual,-10258.52
24312,  Def Rev - Professional Services (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,-109.0
24312,  Def Rev - Professional Services (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),TT Faster LLC,06/30/2025,Actual,-288374.36
24312,  Def Rev - Professional Services (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),Passio Tech LLC,06/30/2025,Actual,-10309.54
24312,  Def Rev - Professional Services (Paid),Tripshot,06/30/2025,Actual,-11000.01
24312,  Def Rev - Professional Services (Paid),busHive,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),Bytecurve,06/30/2025,Actual,-12120.0
24312,  Def Rev - Professional Services (Paid),Bytecurve (All),06/30/2025,Actual,-12120.0
24312,  Def Rev - Professional Services (Paid),Elimination Entity,06/30/2025,Actual,0.0
24312,  Def Rev - Professional Services (Paid),All Locations,06/30/2025,Actual,-898283.1
24313,  Def Rev - Other Revenue (Paid),TT Intermediate Corp,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Transit Technologies LLC,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),"Foxster Opco, LLC",06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Ecolane Finland,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Ecolane USA,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),The Vestige Group LLC,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),The Vestige Group LLC (All),06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),TT Faster LLC,06/30/2025,Actual,-65036.75
24313,  Def Rev - Other Revenue (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Passio Tech LLC,06/30/2025,Actual,-100225.37
24313,  Def Rev - Other Revenue (Paid),Tripshot,06/30/2025,Actual,-1.0
24313,  Def Rev - Other Revenue (Paid),busHive,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Bytecurve,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Bytecurve (All),06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),Elimination Entity,06/30/2025,Actual,0.0
24313,  Def Rev - Other Revenue (Paid),All Locations,06/30/2025,Actual,-165263.12
24314,  Def Rev - HW Installation Services (Paid),TT Intermediate Corp,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Transit Technologies LLC,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),"Foxster Opco, LLC",06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Ecolane Finland,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Ecolane USA,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),The Vestige Group LLC,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),The Vestige Group LLC (All),06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),MJM Innovations LLC,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Creative Software Solutions LLC,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),DispatchBot LLC,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),TT Faster LLC,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),ArgoTrak Inc,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Passio Tech LLC,06/30/2025,Actual,-2656.25
24314,  Def Rev - HW Installation Services (Paid),Tripshot,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),busHive,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Bytecurve,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Bytecurve (All),06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),Elimination Entity,06/30/2025,Actual,0.0
24314,  Def Rev - HW Installation Services (Paid),All Locations,06/30/2025,Actual,-2656.25
24400,  Deferred Rev - Unamortized Haircut,TT Intermediate Corp,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Transit Technologies LLC,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,"Foxster Opco, LLC",06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Ecolane Finland,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Ecolane USA,06/30/2025,Actual,9375.18
24400,  Deferred Rev - Unamortized Haircut,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,The Vestige Group LLC,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,The Vestige Group LLC (All),06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,MJM Innovations LLC,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Creative Software Solutions LLC,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,DispatchBot LLC,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,TT Faster LLC,06/30/2025,Actual,9453.44
24400,  Deferred Rev - Unamortized Haircut,ArgoTrak Inc,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Passio Tech LLC,06/30/2025,Actual,3291.45
24400,  Deferred Rev - Unamortized Haircut,Tripshot,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,busHive,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Bytecurve,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Bytecurve (All),06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,Elimination Entity,06/30/2025,Actual,0.0
24400,  Deferred Rev - Unamortized Haircut,All Locations,06/30/2025,Actual,22120.07
25000,  Customer advances,TT Intermediate Corp,06/30/2025,Actual,0.0
25000,  Customer advances,Transit Technologies LLC,06/30/2025,Actual,0.0
25000,  Customer advances,"Foxster Opco, LLC",06/30/2025,Actual,-145020.0
25000,  Customer advances,Ecolane Finland,06/30/2025,Actual,0.0
25000,  Customer advances,Ecolane USA,06/30/2025,Actual,0.0
25000,  Customer advances,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
25000,  Customer advances,The Vestige Group LLC,06/30/2025,Actual,0.0
25000,  Customer advances,The Vestige Group LLC (All),06/30/2025,Actual,0.0
25000,  Customer advances,MJM Innovations LLC,06/30/2025,Actual,0.0
25000,  Customer advances,Creative Software Solutions LLC,06/30/2025,Actual,0.0
25000,  Customer advances,MJM Innovations LLC - NEW,06/30/2025,Actual,0.0
25000,  Customer advances,DispatchBot LLC,06/30/2025,Actual,0.0
25000,  Customer advances,TT Faster LLC,06/30/2025,Actual,0.0
25000,  Customer advances,ArgoTrak Inc,06/30/2025,Actual,0.0
25000,  Customer advances,Passio Tech LLC,06/30/2025,Actual,0.0
25000,  Customer advances,Tripshot,06/30/2025,Actual,-600.0
25000,  Customer advances,busHive,06/30/2025,Actual,-7101.1
25000,  Customer advances,Bytecurve,06/30/2025,Actual,0.0
25000,  Customer advances,Bytecurve (All),06/30/2025,Actual,-7101.1
25000,  Customer advances,Elimination Entity,06/30/2025,Actual,0.0
25000,  Customer advances,All Locations,06/30/2025,Actual,-152721.1
25100,  Customer overpayments,TT Intermediate Corp,06/30/2025,Actual,0.0
25100,  Customer overpayments,Transit Technologies LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,"Foxster Opco, LLC",06/30/2025,Actual,-88299.44
25100,  Customer overpayments,Ecolane Finland,06/30/2025,Actual,0.0
25100,  Customer overpayments,Ecolane USA,06/30/2025,Actual,0.0
25100,  Customer overpayments,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
25100,  Customer overpayments,The Vestige Group LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,The Vestige Group LLC (All),06/30/2025,Actual,0.0
25100,  Customer overpayments,MJM Innovations LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,Creative Software Solutions LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,MJM Innovations LLC - NEW,06/30/2025,Actual,-1320.0
25100,  Customer overpayments,DispatchBot LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,TT Faster LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,ArgoTrak Inc,06/30/2025,Actual,0.0
25100,  Customer overpayments,Passio Tech LLC,06/30/2025,Actual,0.0
25100,  Customer overpayments,Tripshot,06/30/2025,Actual,-539169.88
25100,  Customer overpayments,busHive,06/30/2025,Actual,0.0
25100,  Customer overpayments,Bytecurve,06/30/2025,Actual,0.0
25100,  Customer overpayments,Bytecurve (All),06/30/2025,Actual,0.0
25100,  Customer overpayments,Elimination Entity,06/30/2025,Actual,0.0
25100,  Customer overpayments,All Locations,06/30/2025,Actual,-628789.32
25200,  Customer liabilities,TT Intermediate Corp,06/30/2025,Actual,0.0
25200,  Customer liabilities,Transit Technologies LLC,06/30/2025,Actual,-197.3
25200,  Customer liabilities,"Foxster Opco, LLC",06/30/2025,Actual,-139213.6
25200,  Customer liabilities,Ecolane Finland,06/30/2025,Actual,0.0
25200,  Customer liabilities,Ecolane USA,06/30/2025,Actual,-2600.0
25200,  Customer liabilities,Argo-Migrated to Vestige Group,06/30/2025,Actual,20055.61
25200,  Customer liabilities,The Vestige Group LLC,06/30/2025,Actual,-47716.37
25200,  Customer liabilities,The Vestige Group LLC (All),06/30/2025,Actual,-27660.76
25200,  Customer liabilities,MJM Innovations LLC,06/30/2025,Actual,0.0
25200,  Customer liabilities,Creative Software Solutions LLC,06/30/2025,Actual,0.0
25200,  Customer liabilities,MJM Innovations LLC - NEW,06/30/2025,Actual,-660853.46
25200,  Customer liabilities,DispatchBot LLC,06/30/2025,Actual,0.0
25200,  Customer liabilities,TT Faster LLC,06/30/2025,Actual,-15662.64
25200,  Customer liabilities,ArgoTrak Inc,06/30/2025,Actual,0.0
25200,  Customer liabilities,Passio Tech LLC,06/30/2025,Actual,-34301.33
25200,  Customer liabilities,Tripshot,06/30/2025,Actual,-73522.08
25200,  Customer liabilities,busHive,06/30/2025,Actual,0.0
25200,  Customer liabilities,Bytecurve,06/30/2025,Actual,0.0
25200,  Customer liabilities,Bytecurve (All),06/30/2025,Actual,0.0
25200,  Customer liabilities,Elimination Entity,06/30/2025,Actual,0.0
25200,  Customer liabilities,All Locations,06/30/2025,Actual,-954011.17
25201,  CSS Customer Liability - Valley Metro,TT Intermediate Corp,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Transit Technologies LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,"Foxster Opco, LLC",06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Ecolane Finland,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Ecolane USA,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,The Vestige Group LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,The Vestige Group LLC (All),06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,MJM Innovations LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Creative Software Solutions LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,MJM Innovations LLC - NEW,06/30/2025,Actual,-491074.59
25201,  CSS Customer Liability - Valley Metro,DispatchBot LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,TT Faster LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,ArgoTrak Inc,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Passio Tech LLC,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Tripshot,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,busHive,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Bytecurve,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Bytecurve (All),06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,Elimination Entity,06/30/2025,Actual,0.0
25201,  CSS Customer Liability - Valley Metro,All Locations,06/30/2025,Actual,-491074.59
25202,  Customer Liability - MTA,TT Intermediate Corp,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Transit Technologies LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,"Foxster Opco, LLC",06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Ecolane Finland,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Ecolane USA,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,The Vestige Group LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,The Vestige Group LLC (All),06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,MJM Innovations LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Creative Software Solutions LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,MJM Innovations LLC - NEW,06/30/2025,Actual,-3877594.28
25202,  Customer Liability - MTA,DispatchBot LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,TT Faster LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,ArgoTrak Inc,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Passio Tech LLC,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Tripshot,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,busHive,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Bytecurve,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Bytecurve (All),06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,Elimination Entity,06/30/2025,Actual,0.0
25202,  Customer Liability - MTA,All Locations,06/30/2025,Actual,-3877594.28
25203,  Valley Metro Brokerage,TT Intermediate Corp,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Transit Technologies LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,"Foxster Opco, LLC",06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Ecolane Finland,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Ecolane USA,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,The Vestige Group LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,The Vestige Group LLC (All),06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,MJM Innovations LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Creative Software Solutions LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,MJM Innovations LLC - NEW,06/30/2025,Actual,-421.68
25203,  Valley Metro Brokerage,DispatchBot LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,TT Faster LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,ArgoTrak Inc,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Passio Tech LLC,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Tripshot,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,busHive,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Bytecurve,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Bytecurve (All),06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,Elimination Entity,06/30/2025,Actual,0.0
25203,  Valley Metro Brokerage,All Locations,06/30/2025,Actual,-421.68
26000,  Lease liabilities_short term,TT Intermediate Corp,06/30/2025,Actual,0.0
26000,  Lease liabilities_short term,Transit Technologies LLC,06/30/2025,Actual,-73921.41
26000,  Lease liabilities_short term,"Foxster Opco, LLC",06/30/2025,Actual,0.0
26000,  Lease liabilities_short term,Ecolane Finland,06/30/2025,Actual,0.0
26000,  Lease liabilities_short term,Ecolane USA,06/30/2025,Actual,-75712.38
26000,  Lease liabilities_short term,Argo-Migrated to Vestige Group,06/30/2025,Actual,0.0
